date,attendance,away_team,away_team_score,home_team,home_team_score,notes,overtime,playoff,start_et
2008-12-04,15866,San Antonio Spurs,108,Denver Nuggets,91,,,False,10:30p
2008-12-05,16366,New York Knicks,95,Atlanta Hawks,98,,,False,7:30p
2008-12-05,18624,Portland Trail Blazers,78,Boston Celtics,93,,,False,8:00p
2008-12-05,20562,Indiana Pacers,73,Cleveland Cavaliers,97,,,False,7:30p
2008-12-05,22076,Philadelphia 76ers,96,Detroit Pistons,91,,,False,8:00p
2008-12-05,14438,Golden State Warriors,112,Houston Rockets,131,,,False,8:30p
2008-12-05,10484,Los Angeles Clippers,81,Memphis Grizzlies,93,,,False,8:00p
2008-12-05,14875,Charlotte Bobcats,96,Milwaukee Bucks,101,,,False,8:30p
2008-12-05,15364,Minnesota Timberwolves,84,New Jersey Nets,113,,,False,7:30p
2008-12-05,16812,Oklahoma City Thunder,89,Orlando Magic,98,,,False,7:00p
2008-12-05,19911,Toronto Raptors,87,Utah Jazz,114,,,False,10:30p
2008-12-05,20173,Los Angeles Lakers,106,Washington Wizards,104,,,False,7:00p
2008-12-06,19133,Cleveland Cavaliers,94,Charlotte Bobcats,74,,,False,7:00p
2008-12-06,21741,Washington Wizards,110,Chicago Bulls,117,,,False,8:30p
2008-12-06,19966,Atlanta Hawks,98,Dallas Mavericks,100,,,False,8:30p
2008-12-06,17585,Oklahoma City Thunder,99,Miami Heat,105,,,False,7:30p
2008-12-06,10863,Los Angeles Clippers,107,Minnesota Timberwolves,84,,,False,8:00p
2008-12-06,16822,Memphis Grizzlies,87,New Orleans Hornets,106,,,False,8:00p
2008-12-06,13096,New Jersey Nets,95,Philadelphia 76ers,84,,,False,7:30p
2008-12-06,18422,Utah Jazz,104,Phoenix Suns,106,,,False,9:00p
2008-12-06,12322,Denver Nuggets,118,Sacramento Kings,85,,,False,10:00p
2008-12-06,17740,Golden State Warriors,88,San Antonio Spurs,123,,,False,8:30p
2008-12-07,16102,Boston Celtics,122,Indiana Pacers,117,,OT,False,6:00p
2008-12-07,18997,Milwaukee Bucks,92,Los Angeles Lakers,105,,,False,9:30p
2008-12-07,19763,Detroit Pistons,92,New York Knicks,104,,,False,12:00p
2008-12-07,17671,Portland Trail Blazers,98,Toronto Raptors,97,,,False,1:00p
2008-12-08,15222,Orlando Magic,95,Los Angeles Clippers,88,,,False,10:30p
2008-12-08,10691,Houston Rockets,97,Memphis Grizzlies,109,,,False,8:00p
2008-12-08,15024,Charlotte Bobcats,96,Miami Heat,100,,,False,7:30p
2008-12-08,17854,Golden State Warriors,112,Oklahoma City Thunder,102,,,False,8:00p
2008-12-09,19519,New York Knicks,100,Chicago Bulls,105,,,False,8:30p
2008-12-09,20049,Toronto Raptors,94,Cleveland Cavaliers,114,,,False,7:00p
2008-12-09,19937,San Antonio Spurs,133,Dallas Mavericks,126,,2OT,False,8:30p
2008-12-09,16439,Atlanta Hawks,84,Houston Rockets,92,,,False,8:30p
2008-12-09,10745,Utah Jazz,99,Minnesota Timberwolves,96,,,False,8:00p
2008-12-09,18422,Milwaukee Bucks,110,Phoenix Suns,125,,,False,9:00p
2008-12-09,20642,Orlando Magic,109,Portland Trail Blazers,108,,,False,10:00p
2008-12-09,16068,Los Angeles Lakers,101,Sacramento Kings,113,,,False,10:00p
2008-12-09,14707,Detroit Pistons,94,Washington Wizards,107,,,False,7:00p
2008-12-10,14007,Minnesota Timberwolves,105,Denver Nuggets,116,,,False,9:00p
2008-12-10,18375,Milwaukee Bucks,96,Golden State Warriors,119,,,False,10:30p
2008-12-10,18997,Phoenix Suns,110,Los Angeles Lakers,115,,,False,10:30p
2008-12-10,16722,New York Knicks,121,New Jersey Nets,109,,,False,7:30p
2008-12-10,15750,Charlotte Bobcats,89,New Orleans Hornets,105,,,False,8:00p
2008-12-10,18009,Memphis Grizzlies,108,Oklahoma City Thunder,102,,,False,8:00p
2008-12-10,15550,Cleveland Cavaliers,101,Philadelphia 76ers,93,,,False,8:00p
2008-12-10,18161,Atlanta Hawks,89,San Antonio Spurs,95,,,False,8:30p
2008-12-10,17877,Indiana Pacers,88,Toronto Raptors,101,,,False,7:00p
2008-12-11,19736,Charlotte Bobcats,90,Dallas Mavericks,95,,,False,8:30p
2008-12-11,19911,Portland Trail Blazers,88,Utah Jazz,97,,,False,10:30p
2008-12-11,20173,Boston Celtics,122,Washington Wizards,88,,,False,8:00p
2008-12-12,18624,New Orleans Hornets,82,Boston Celtics,94,,,False,8:00p
2008-12-12,20562,Philadelphia 76ers,72,Cleveland Cavaliers,88,,,False,7:30p
2008-12-12,22076,Indiana Pacers,110,Detroit Pistons,114,,,False,8:00p
2008-12-12,19276,Houston Rockets,119,Golden State Warriors,108,,,False,10:30p
2008-12-12,18997,Sacramento Kings,103,Los Angeles Lakers,112,,,False,10:30p
2008-12-12,17132,Chicago Bulls,96,Memphis Grizzlies,103,,,False,8:00p
2008-12-12,19600,Atlanta Hawks,87,Miami Heat,73,,,False,7:30p
2008-12-12,15336,San Antonio Spurs,98,Minnesota Timberwolves,86,,,False,8:00p
2008-12-12,13926,Toronto Raptors,101,New Jersey Nets,79,,,False,7:30p
2008-12-12,18422,Orlando Magic,112,Phoenix Suns,113,,,False,9:00p
2008-12-12,20558,Los Angeles Clippers,120,Portland Trail Blazers,112,,2OT,False,10:00p
2008-12-13,19200,Cleveland Cavaliers,92,Atlanta Hawks,97,,,False,7:00p
2008-12-13,17373,Detroit Pistons,90,Charlotte Bobcats,86,,,False,7:00p
2008-12-13,21751,New Jersey Nets,104,Chicago Bulls,113,,,False,8:30p
2008-12-13,20190,Oklahoma City Thunder,99,Dallas Mavericks,103,,,False,8:30p
2008-12-13,15322,Golden State Warriors,105,Denver Nuggets,123,,,False,9:00p
2008-12-13,16203,Houston Rockets,82,Los Angeles Clippers,95,,,False,10:30p
2008-12-13,14921,Indiana Pacers,103,Milwaukee Bucks,121,,,False,8:30p
2008-12-13,15865,Washington Wizards,89,Philadelphia 76ers,104,,,False,7:30p
2008-12-13,12155,New York Knicks,114,Sacramento Kings,90,,,False,10:00p
2008-12-13,19911,Orlando Magic,103,Utah Jazz,94,,,False,9:00p
2008-12-14,18997,Minnesota Timberwolves,86,Los Angeles Lakers,98,,,False,9:30p
2008-12-14,12271,Miami Heat,86,Memphis Grizzlies,102,,,False,4:00p
2008-12-14,17419,Oklahoma City Thunder,104,San Antonio Spurs,109,,,False,7:00p
2008-12-14,18537,New Orleans Hornets,99,Toronto Raptors,91,,,False,12:30p
2008-12-15,12733,Charlotte Bobcats,79,Atlanta Hawks,83,,,False,7:00p
2008-12-15,18624,Utah Jazz,91,Boston Celtics,100,,,False,7:30p
2008-12-15,19969,Denver Nuggets,98,Dallas Mavericks,88,,,False,8:30p
2008-12-15,18844,Orlando Magic,109,Golden State Warriors,98,,,False,10:30p
2008-12-15,15029,Milwaukee Bucks,98,Miami Heat,83,,,False,7:30p
2008-12-15,18422,New York Knicks,103,Phoenix Suns,111,,,False,9:00p
2008-12-15,10593,Minnesota Timberwolves,103,Sacramento Kings,118,,,False,10:00p
2008-12-15,18561,New Jersey Nets,94,Toronto Raptors,87,,,False,7:00p
2008-12-15,14502,Indiana Pacers,118,Washington Wizards,98,,,False,7:00p
2008-12-16,11225,Chicago Bulls,101,Charlotte Bobcats,110,,OT,False,7:00p
2008-12-16,17737,Denver Nuggets,96,Houston Rockets,108,,,False,8:30p
2008-12-16,18997,New York Knicks,114,Los Angeles Lakers,116,,,False,10:30p
2008-12-16,10231,New Orleans Hornets,91,Memphis Grizzlies,84,,,False,8:00p
2008-12-16,18275,Los Angeles Clippers,98,Oklahoma City Thunder,88,,,False,8:00p
2008-12-16,20005,Sacramento Kings,77,Portland Trail Blazers,109,,,False,10:00p
2008-12-17,18729,Boston Celtics,88,Atlanta Hawks,85,,,False,7:00p
2008-12-17,20102,Los Angeles Clippers,109,Chicago Bulls,115,,OT,False,8:30p
2008-12-17,22076,Washington Wizards,74,Detroit Pistons,88,,,False,7:30p
2008-12-17,11151,Golden State Warriors,120,Indiana Pacers,127,,,False,7:00p
2008-12-17,14899,Cleveland Cavaliers,93,Minnesota Timberwolves,70,,,False,8:00p
2008-12-17,12542,Utah Jazz,103,New Jersey Nets,92,,,False,7:30p
2008-12-17,16593,San Antonio Spurs,83,New Orleans Hornets,90,,,False,9:30p
2008-12-17,11538,Milwaukee Bucks,88,Philadelphia 76ers,93,,,False,7:00p
2008-12-17,18832,Dallas Mavericks,96,Toronto Raptors,86,,,False,7:00p
2008-12-18,17461,San Antonio Spurs,78,Orlando Magic,90,,,False,8:00p
2008-12-18,20650,Phoenix Suns,119,Portland Trail Blazers,124,,,False,10:30p
2008-12-19,16768,Golden State Warriors,99,Atlanta Hawks,115,,,False,7:30p
2008-12-19,18624,Chicago Bulls,108,Boston Celtics,126,,,False,7:30p
2008-12-19,19155,Cleveland Cavaliers,105,Denver Nuggets,88,,,False,10:30p
2008-12-19,22076,Utah Jazz,120,Detroit Pistons,114,,2OT,False,8:00p
2008-12-19,18271,Sacramento Kings,96,Houston Rockets,107,,,False,8:30p
2008-12-19,12653,Los Angeles Clippers,117,Indiana Pacers,109,,2OT,False,7:00p
2008-12-19,11869,Charlotte Bobcats,112,Memphis Grizzlies,83,,,False,8:00p
2008-12-19,19600,Los Angeles Lakers,87,Miami Heat,89,,,False,8:00p
2008-12-19,9889,Dallas Mavericks,97,New Jersey Nets,121,,,False,7:30p
2008-12-19,19009,Milwaukee Bucks,105,New York Knicks,81,,,False,7:30p
2008-12-19,18806,Toronto Raptors,83,Oklahoma City Thunder,91,,,False,8:00p
2008-12-19,18323,Philadelphia 76ers,109,Washington Wizards,103,,,False,7:00p
2008-12-20,13068,Golden State Warriors,110,Charlotte Bobcats,103,,,False,7:00p
2008-12-20,22046,Utah Jazz,98,Chicago Bulls,106,,,False,8:30p
2008-12-20,15014,Los Angeles Clippers,85,Milwaukee Bucks,119,,,False,8:30p
2008-12-20,12115,Houston Rockets,109,Minnesota Timberwolves,102,,,False,8:00p
2008-12-20,14139,Miami Heat,106,New Jersey Nets,103,,,False,8:00p
2008-12-20,16869,Sacramento Kings,90,New Orleans Hornets,99,,,False,8:00p
2008-12-20,17461,Los Angeles Lakers,103,Orlando Magic,106,,,False,7:00p
2008-12-20,14599,Indiana Pacers,95,Philadelphia 76ers,94,,,False,7:30p
2008-12-20,18422,Denver Nuggets,101,Phoenix Suns,108,,,False,9:00p
2008-12-20,17227,Toronto Raptors,97,San Antonio Spurs,107,,,False,8:30p
2008-12-21,15233,Detroit Pistons,78,Atlanta Hawks,85,,,False,2:00p
2008-12-21,18624,New York Knicks,105,Boston Celtics,124,,,False,6:00p
2008-12-21,19136,Cleveland Cavaliers,102,Oklahoma City Thunder,91,,,False,7:00p
2008-12-21,15582,Dallas Mavericks,97,Washington Wizards,86,,,False,6:00p
2008-12-22,18611,Portland Trail Blazers,89,Denver Nuggets,97,,,False,9:00p
2008-12-22,16094,Toronto Raptors,97,Los Angeles Clippers,75,,,False,10:30p
2008-12-22,17456,Los Angeles Lakers,105,Memphis Grizzlies,96,,,False,8:00p
2008-12-22,16303,Houston Rockets,114,New Jersey Nets,91,,,False,7:30p
2008-12-22,17461,Golden State Warriors,81,Orlando Magic,113,,,False,7:00p
2008-12-22,18372,Sacramento Kings,85,San Antonio Spurs,101,,,False,8:30p
2008-12-23,12138,Oklahoma City Thunder,88,Atlanta Hawks,99,,,False,7:00p
2008-12-23,18624,Philadelphia 76ers,91,Boston Celtics,110,,,False,7:30p
2008-12-23,13776,Washington Wizards,72,Charlotte Bobcats,80,,,False,7:00p
2008-12-23,20562,Houston Rockets,90,Cleveland Cavaliers,99,,,False,7:00p
2008-12-23,20200,Memphis Grizzlies,82,Dallas Mavericks,100,,,False,8:30p
2008-12-23,22076,Chicago Bulls,98,Detroit Pistons,104,,,False,8:00p
2008-12-23,11272,New Jersey Nets,108,Indiana Pacers,107,,,False,7:00p
2008-12-23,17862,Golden State Warriors,88,Miami Heat,96,,,False,7:30p
2008-12-23,14888,Utah Jazz,86,Milwaukee Bucks,94,,,False,8:00p
2008-12-23,18405,Los Angeles Lakers,100,New Orleans Hornets,87,,,False,8:00p
2008-12-23,20007,Denver Nuggets,92,Portland Trail Blazers,101,,,False,10:00p
2008-12-23,17996,Minnesota Timberwolves,93,San Antonio Spurs,99,,,False,8:30p
2008-12-25,20562,Washington Wizards,89,Cleveland Cavaliers,93,,,False,8:00p
2008-12-25,18997,Boston Celtics,83,Los Angeles Lakers,92,,,False,5:00p
2008-12-25,17461,New Orleans Hornets,68,Orlando Magic,88,,,False,12:00p
2008-12-25,18422,San Antonio Spurs,91,Phoenix Suns,90,,,False,2:30p
2008-12-25,20643,Dallas Mavericks,102,Portland Trail Blazers,94,,,False,10:30p
2008-12-26,19155,Philadelphia 76ers,101,Denver Nuggets,105,,,False,9:00p
2008-12-26,22076,Oklahoma City Thunder,88,Detroit Pistons,90,,,False,8:00p
2008-12-26,19596,Boston Celtics,89,Golden State Warriors,99,,,False,10:30p
2008-12-26,12346,Indiana Pacers,105,Memphis Grizzlies,108,,,False,8:00p
2008-12-26,19600,Chicago Bulls,77,Miami Heat,90,,,False,5:00p
2008-12-26,16852,Charlotte Bobcats,95,New Jersey Nets,87,,,False,7:30p
2008-12-26,18326,Houston Rockets,79,New Orleans Hornets,88,,,False,8:00p
2008-12-26,19763,Minnesota Timberwolves,120,New York Knicks,107,,,False,7:30p
2008-12-26,12059,Toronto Raptors,107,Sacramento Kings,101,,,False,10:00p
2008-12-26,19911,Dallas Mavericks,88,Utah Jazz,97,,,False,9:00p
2008-12-27,18031,Chicago Bulls,117,Atlanta Hawks,129,,,False,7:00p
2008-12-27,15837,New Jersey Nets,114,Charlotte Bobcats,103,,OT,False,7:00p
2008-12-27,18245,Utah Jazz,115,Houston Rockets,120,,2OT,False,8:30p
2008-12-27,17086,Detroit Pistons,87,Milwaukee Bucks,76,,,False,8:30p
2008-12-27,17003,Orlando Magic,118,Minnesota Timberwolves,94,,,False,8:00p
2008-12-27,20588,Toronto Raptors,89,Portland Trail Blazers,102,,,False,10:00p
2008-12-27,18797,Memphis Grizzlies,103,San Antonio Spurs,106,,2OT,False,8:30p
2008-12-27,16181,Oklahoma City Thunder,95,Washington Wizards,104,,,False,7:00p
2008-12-28,20562,Miami Heat,86,Cleveland Cavaliers,93,,,False,7:00p
2008-12-28,14374,New Orleans Hornets,105,Indiana Pacers,103,,,False,7:00p
2008-12-28,16685,Dallas Mavericks,98,Los Angeles Clippers,76,,,False,3:30p
2008-12-28,18997,Golden State Warriors,113,Los Angeles Lakers,130,,,False,9:30p
2008-12-28,19763,Denver Nuggets,117,New York Knicks,110,,,False,1:00p
2008-12-28,16029,Boston Celtics,108,Sacramento Kings,63,,,False,9:00p
2008-12-29,17131,Denver Nuggets,91,Atlanta Hawks,109,,,False,7:00p
2008-12-29,22076,Orlando Magic,82,Detroit Pistons,88,,,False,7:30p
2008-12-29,19596,Toronto Raptors,111,Golden State Warriors,117,,,False,10:30p
2008-12-29,18278,Washington Wizards,89,Houston Rockets,87,,,False,8:30p
2008-12-29,12207,Memphis Grizzlies,98,Minnesota Timberwolves,108,,OT,False,8:00p
2008-12-29,18786,Chicago Bulls,100,New Jersey Nets,87,,,False,7:30p
2008-12-29,19136,Phoenix Suns,110,Oklahoma City Thunder,102,,,False,8:00p
2008-12-29,19911,Philadelphia 76ers,95,Utah Jazz,112,,,False,9:00p
2008-12-30,15108,New York Knicks,93,Charlotte Bobcats,89,,,False,7:00p
2008-12-30,20264,Minnesota Timberwolves,100,Dallas Mavericks,107,,,False,8:30p
2008-12-30,13762,Atlanta Hawks,110,Indiana Pacers,104,,,False,7:00p
2008-12-30,14471,Phoenix Suns,101,Memphis Grizzlies,89,,,False,8:00p
2008-12-30,19600,Cleveland Cavaliers,95,Miami Heat,104,,,False,7:30p
2008-12-30,18021,Washington Wizards,85,New Orleans Hornets,97,,,False,8:00p
2008-12-30,20651,Boston Celtics,86,Portland Trail Blazers,91,,,False,10:00p
2008-12-30,11420,Los Angeles Clippers,90,Sacramento Kings,92,,,False,10:00p
2008-12-30,18797,Milwaukee Bucks,100,San Antonio Spurs,98,,,False,8:30p
2008-12-31,21861,Orlando Magic,113,Chicago Bulls,94,,,False,2:00p
2008-12-31,22076,New Jersey Nets,75,Detroit Pistons,83,,,False,3:00p
2008-12-31,18228,Milwaukee Bucks,81,Houston Rockets,85,,,False,7:00p
2008-12-31,14021,Philadelphia 76ers,100,Los Angeles Clippers,92,,,False,9:30p
2008-12-31,18229,Golden State Warriors,100,Oklahoma City Thunder,107,,,False,8:00p
2008-12-31,18879,Denver Nuggets,114,Toronto Raptors,107,,,False,7:00p
2009-01-02,18624,Washington Wizards,83,Boston Celtics,108,,,False,7:30p
2009-01-02,20562,Chicago Bulls,92,Cleveland Cavaliers,117,,,False,7:30p
2009-01-02,20327,Philadelphia 76ers,86,Dallas Mavericks,96,,,False,8:30p
2009-01-02,22076,Sacramento Kings,92,Detroit Pistons,98,,,False,8:00p
2009-01-02,18997,Utah Jazz,100,Los Angeles Lakers,113,,,False,10:30p
2009-01-02,12597,San Antonio Spurs,91,Memphis Grizzlies,80,,,False,8:00p
2009-01-02,15107,Charlotte Bobcats,75,Milwaukee Bucks,103,,,False,8:30p
2009-01-02,11921,Golden State Warriors,108,Minnesota Timberwolves,115,,,False,8:00p
2009-01-02,16851,Atlanta Hawks,91,New Jersey Nets,93,,OT,False,7:30p
2009-01-02,19763,Indiana Pacers,105,New York Knicks,103,,,False,7:30p
2009-01-02,18613,Denver Nuggets,122,Oklahoma City Thunder,120,,,False,8:00p
2009-01-02,17461,Miami Heat,76,Orlando Magic,86,,,False,7:00p
2009-01-02,18422,Los Angeles Clippers,98,Phoenix Suns,106,,,False,9:00p
2009-01-02,20708,New Orleans Hornets,92,Portland Trail Blazers,77,,,False,10:00p
2009-01-02,19800,Houston Rockets,73,Toronto Raptors,94,,,False,7:00p
2009-01-03,16740,Houston Rockets,100,Atlanta Hawks,103,,,False,7:00p
2009-01-03,14201,Milwaukee Bucks,92,Charlotte Bobcats,102,,,False,7:00p
2009-01-03,20516,Minnesota Timberwolves,102,Chicago Bulls,92,,,False,8:30p
2009-01-03,19614,New Orleans Hornets,100,Denver Nuggets,105,,,False,9:00p
2009-01-03,12765,Sacramento Kings,117,Indiana Pacers,122,,,False,6:00p
2009-01-03,19600,New Jersey Nets,96,Miami Heat,101,,OT,False,7:30p
2009-01-03,18797,Philadelphia 76ers,106,San Antonio Spurs,108,,,False,8:30p
2009-01-04,17968,Detroit Pistons,88,Los Angeles Clippers,87,,,False,3:30p
2009-01-04,18997,Portland Trail Blazers,86,Los Angeles Lakers,100,,,False,9:30p
2009-01-04,11731,Dallas Mavericks,82,Memphis Grizzlies,102,,,False,4:00p
2009-01-04,19763,Boston Celtics,88,New York Knicks,100,,,False,6:00p
2009-01-04,19322,Orlando Magic,102,Toronto Raptors,108,,,False,12:30p
2009-01-04,20173,Cleveland Cavaliers,77,Washington Wizards,80,,,False,1:00p
2009-01-05,14255,Indiana Pacers,115,Denver Nuggets,135,,,False,9:00p
2009-01-05,19600,San Antonio Spurs,91,Miami Heat,84,,,False,7:30p
2009-01-05,12599,Toronto Raptors,97,Milwaukee Bucks,107,,,False,8:00p
2009-01-05,12314,Sacramento Kings,90,New Jersey Nets,98,,,False,7:30p
2009-01-05,19911,Golden State Warriors,114,Utah Jazz,119,,,False,9:00p
2009-01-06,17112,Boston Celtics,106,Charlotte Bobcats,114,,OT,False,7:00p
2009-01-06,18060,Sacramento Kings,94,Chicago Bulls,99,,,False,8:30p
2009-01-06,19794,Los Angeles Clippers,102,Dallas Mavericks,107,,,False,8:30p
2009-01-06,18997,New Orleans Hornets,116,Los Angeles Lakers,105,,,False,10:30p
2009-01-06,10156,Minnesota Timberwolves,94,Memphis Grizzlies,87,,,False,8:00p
2009-01-06,18487,New York Knicks,99,Oklahoma City Thunder,107,,,False,8:00p
2009-01-06,16011,Washington Wizards,80,Orlando Magic,89,,,False,7:00p
2009-01-06,14858,Houston Rockets,96,Philadelphia 76ers,104,,,False,7:00p
2009-01-07,13748,Orlando Magic,106,Atlanta Hawks,102,,,False,7:00p
2009-01-07,18624,Houston Rockets,89,Boston Celtics,85,,,False,7:30p
2009-01-07,20562,Charlotte Bobcats,81,Cleveland Cavaliers,111,,,False,7:00p
2009-01-07,15459,Miami Heat,97,Denver Nuggets,108,,,False,9:00p
2009-01-07,19596,Los Angeles Lakers,114,Golden State Warriors,106,,,False,10:30p
2009-01-07,13381,Philadelphia 76ers,110,Milwaukee Bucks,105,,,False,8:00p
2009-01-07,10272,Oklahoma City Thunder,87,Minnesota Timberwolves,129,,,False,8:00p
2009-01-07,11552,Memphis Grizzlies,89,New Jersey Nets,100,,,False,7:30p
2009-01-07,18422,Indiana Pacers,113,Phoenix Suns,110,,,False,9:00p
2009-01-07,20644,Detroit Pistons,83,Portland Trail Blazers,84,,,False,10:00p
2009-01-07,19911,New Orleans Hornets,90,Utah Jazz,116,,,False,9:00p
2009-01-07,13864,Toronto Raptors,99,Washington Wizards,93,,,False,7:00p
2009-01-08,19779,New York Knicks,94,Dallas Mavericks,99,,,False,8:30p
2009-01-08,17873,Los Angeles Clippers,84,San Antonio Spurs,106,,,False,8:30p
2009-01-09,20125,Washington Wizards,86,Chicago Bulls,98,,,False,8:30p
2009-01-09,20562,Boston Celtics,83,Cleveland Cavaliers,98,,,False,8:00p
2009-01-09,19682,Detroit Pistons,93,Denver Nuggets,90,,,False,9:00p
2009-01-09,18997,Indiana Pacers,119,Los Angeles Lakers,121,,,False,10:30p
2009-01-09,15768,New Jersey Nets,102,Milwaukee Bucks,104,,,False,8:30p
2009-01-09,17815,Los Angeles Clippers,80,New Orleans Hornets,107,,,False,8:00p
2009-01-09,19136,Houston Rockets,98,Oklahoma City Thunder,96,,,False,8:00p
2009-01-09,17461,Atlanta Hawks,87,Orlando Magic,121,,,False,7:00p
2009-01-09,14235,Charlotte Bobcats,87,Philadelphia 76ers,93,,,False,7:00p
2009-01-09,18422,Dallas Mavericks,100,Phoenix Suns,128,,,False,10:30p
2009-01-09,12587,Miami Heat,119,Sacramento Kings,115,,OT,False,10:00p
2009-01-09,18486,Memphis Grizzlies,82,Toronto Raptors,103,,,False,7:00p
2009-01-10,20469,Oklahoma City Thunder,109,Chicago Bulls,98,,OT,False,8:30p
2009-01-10,18280,New York Knicks,76,Houston Rockets,96,,,False,8:30p
2009-01-10,15007,Milwaukee Bucks,104,Minnesota Timberwolves,106,,,False,8:00p
2009-01-10,20687,Golden State Warriors,100,Portland Trail Blazers,113,,,False,10:00p
2009-01-10,19911,Detroit Pistons,82,Utah Jazz,99,,,False,9:00p
2009-01-10,20173,Charlotte Bobcats,92,Washington Wizards,89,,,False,7:00p
2009-01-11,15079,Philadelphia 76ers,109,Atlanta Hawks,94,,,False,2:00p
2009-01-11,18262,Indiana Pacers,117,Golden State Warriors,120,,,False,9:00p
2009-01-11,17307,Phoenix Suns,109,Los Angeles Clippers,103,,,False,3:30p
2009-01-11,18997,Miami Heat,105,Los Angeles Lakers,108,,,False,9:30p
2009-01-11,12294,Dallas Mavericks,95,Sacramento Kings,102,,,False,9:00p
2009-01-11,18216,Orlando Magic,105,San Antonio Spurs,98,,,False,8:30p
2009-01-11,19800,Boston Celtics,94,Toronto Raptors,88,,,False,12:30p
2009-01-12,18624,Toronto Raptors,109,Boston Celtics,115,,OT,False,7:30p
2009-01-12,18996,Portland Trail Blazers,109,Chicago Bulls,95,,,False,8:30p
2009-01-12,12972,Oklahoma City Thunder,99,New Jersey Nets,103,,OT,False,7:30p
2009-01-12,16177,New York Knicks,101,New Orleans Hornets,95,,,False,8:00p
2009-01-12,19911,Indiana Pacers,113,Utah Jazz,120,,,False,9:00p
2009-01-12,13510,Milwaukee Bucks,97,Washington Wizards,91,,,False,7:00p
2009-01-13,14158,Dallas Mavericks,97,Denver Nuggets,99,,,False,9:00p
2009-01-13,22076,Charlotte Bobcats,80,Detroit Pistons,78,,,False,7:30p
2009-01-13,18557,Los Angeles Lakers,105,Houston Rockets,100,,,False,8:30p
2009-01-13,15121,Cleveland Cavaliers,102,Memphis Grizzlies,87,,,False,8:00p
2009-01-13,10856,Miami Heat,99,Minnesota Timberwolves,96,,,False,8:00p
2009-01-13,18422,Atlanta Hawks,102,Phoenix Suns,107,,,False,9:00p
2009-01-13,11168,Orlando Magic,139,Sacramento Kings,107,,,False,10:00p
2009-01-14,18624,New Jersey Nets,86,Boston Celtics,118,,,False,7:30p
2009-01-14,19947,New Orleans Hornets,104,Dallas Mavericks,97,,,False,8:30p
2009-01-14,19122,Sacramento Kings,135,Golden State Warriors,133,,3OT,False,10:30p
